Date,Category,Region,Sales,Units,Returns,Month,Profit
2024-11-27 03:19:49.303520,Sports,South,2023,37,1,2024-11,305
2024-11-27 03:19:49.303520,Sports,East,3508,51,3,2024-11,1151
2024-11-27 03:19:49.303520,Sports,West,1233,16,1,2024-11,362
2024-11-27 03:19:49.303520,Toys,North,2380,61,3,2024-11,438
2024-11-27 03:19:49.303520,Toys,South,5297,77,3,2024-11,1073
2024-11-27 03:19:49.303520,Toys,East,5815,68,3,2024-11,1503
2024-11-27 03:19:49.303520,Toys,West,4034,161,9,2024-11,705
2024-11-28 03:19:49.303520,Electronics,North,2458,79,3,2024-11,754
2024-11-28 03:19:49.303520,Electronics,South,1922,32,2,2024-11,592
2024-11-28 03:19:49.303520,Electronics,East,5312,87,2,2024-11,1116
2024-11-28 03:19:49.303520,Electronics,West,3342,159,4,2024-11,547
2024-11-28 03:19:49.303520,Clothing,North,4134,52,2,2024-11,1437
2024-11-28 03:19:49.303520,Clothing,South,948,45,1,2024-11,189
2024-11-28 03:19:49.303520,Clothing,East,4707,55,3,2024-11,769
2024-11-28 03:19:49.303520,Clothing,West,1520,18,1,2024-11,328
2024-11-28 03:19:49.303520,Home & Garden,North,5027,167,12,2024-11,1728
2024-11-28 03:19:49.303520,Home & Garden,South,2171,65,2,2024-11,669
2024-11-28 03:19:49.303520,Home & Garden,East,3430,171,8,2024-11,844
2024-11-28 03:19:49.303520,Home & Garden,West,2856,46,3,2024-11,602
2024-11-28 03:19:49.303520,Books,North,3489,62,2,2024-11,818
2024-11-28 03:19:49.303520,Books,South,4404,78,5,2024-11,675
2024-11-28 03:19:49.303520,Books,East,3140,32,1,2024-11,922
2024-11-28 03:19:49.303520,Books,West,3227,40,0,2024-11,548
2024-11-28 03:19:49.303520,Sports,North,3709,95,2,2024-11,941
2024-11-28 03:19:49.303520,Sports,South,4032,74,3,2024-11,1061
2024-11-28 03:19:49.303520,Sports,East,5989,153,12,2024-11,900
2024-11-28 03:19:49.303520,Sports,West,2928,47,0,2024-11,1013
2024-11-28 03:19:49.303520,Toys,North,1978,26,1,2024-11,416
2024-11-28 03:19:49.303520,Toys,South,4726,112,6,2024-11,781
2024-11-28 03:19:49.303520,Toys,East,4860,243,15,2024-11,1559
2024-11-28 03:19:49.303520,Toys,West,4272,178,13,2024-11,770
2024-11-29 03:19:49.303520,Electronics,North,2955,47,2,2024-11,457
2024-11-29 03:19:49.303520,Electronics,South,3731,103,7,2024-11,928
2024-11-29 03:19:49.303520,Electronics,East,1400,15,1,2024-11,246
2024-11-29 03:19:49.303520,Electronics,West,3343,64,3,2024-11,1158
2024-11-29 03:19:49.303520,Clothing,North,2087,23,1,2024-11,317
2024-11-29 03:19:49.303520,Clothing,South,5429,63,5,2024-11,869
2024-11-29 03:19:49.303520,Clothing,East,1864,27,1,2024-11,590
2024-11-29 03:19:49.303520,Clothing,West,5314,55,2,2024-11,1051
2024-11-29 03:19:49.303520,Home & Garden,North,4218,183,10,2024-11,1401
2024-11-29 03:19:49.303520,Home & Garden,South,5329,166,11,2024-11,1130
2024-11-29 03:19:49.303520,Home & Garden,East,2012,27,1,2024-11,329
2024-11-29 03:19:49.303520,Home & Garden,West,4568,134,7,2024-11,694
2024-11-29 03:19:49.303520,Books,North,1022,19,0,2024-11,211
2024-11-29 03:19:49.303520,Books,South,5426,100,3,2024-11,1327
2024-11-29 03:19:49.303520,Books,East,2737,28,1,2024-11,411
2024-11-29 03:19:49.303520,Books,West,4467,159,6,2024-11,1189
2024-11-29 03:19:49.303520,Sports,North,4372,128,5,2024-11,947
2024-11-29 03:19:49.303520,Sports,South,3797,42,2,2024-11,865
2024-11-29 03:19:49.303520,Sports,East,4112,93,5,2024-11,831
2024-11-29 03:19:49.303520,Sports,West,1513,44,1,2024-11,387
2024-11-29 03:19:49.303520,Toys,North,1085,12,0,2024-11,212
2024-11-29 03:19:49.303520,Toys,South,4817,104,7,2024-11,852
2024-11-29 03:19:49.303520,Toys,East,1545,28,1,2024-11,506
2024-11-29 03:19:49.303520,Toys,West,1521,22,1,2024-11,346
2024-11-30 03:19:49.303520,Electronics,North,3410,36,2,2024-11,563
2024-11-30 03:19:49.303520,Electronics,South,3467,38,1,2024-11,679
2024-11-30 03:19:49.303520,Electronics,East,3856,70,3,2024-11,817
2024-11-30 03:19:49.303520,Electronics,West,5518,212,14,2024-11,1677
2024-11-30 03:19:49.303520,Clothing,North,2598,81,4,2024-11,401
2024-11-30 03:19:49.303520,Clothing,South,4315,107,7,2024-11,1059
2024-11-30 03:19:49.303520,Clothing,East,5606,91,6,2024-11,1298
2024-11-30 03:19:49.303520,Clothing,West,2640,38,1,2024-11,907
2024-11-30 03:19:49.303520,Home & Garden,North,3191,40,2,2024-11,593
2024-11-30 03:19:49.303520,Home & Garden,South,3788,102,6,2024-11,1043
2024-11-30 03:19:49.303520,Home & Garden,East,3809,56,3,2024-11,725
2024-11-30 03:19:49.303520,Home & Garden,West,2464,47,1,2024-11,639
2024-11-30 03:19:49.303520,Books,North,2023,22,1,2024-11,528
2024-11-30 03:19:49.303520,Books,South,1916,20,0,2024-11,316
2024-11-30 03:19:49.303520,Books,East,4230,114,5,2024-11,1020
2024-11-30 03:19:49.303520,Books,West,4011,69,4,2024-11,971
2024-11-30 03:19:49.303520,Sports,North,3998,65,4,2024-11,854
2024-11-30 03:19:49.303520,Sports,South,3741,68,1,2024-11,768
2024-11-30 03:19:49.303520,Sports,East,877,9,0,2024-11,170
2024-11-30 03:19:49.303520,Sports,West,2838,88,4,2024-11,429
2024-11-30 03:19:49.303520,Toys,North,4793,93,4,2024-11,720
2024-11-30 03:19:49.303520,Toys,South,4744,52,3,2024-11,1271
2024-11-30 03:19:49.303520,Toys,East,4278,48,1,2024-11,891
2024-11-30 03:19:49.303520,Toys,West,1766,84,3,2024-11,324
2024-12-01 03:19:49.303520,Electronics,North,5103,189,10,2024-12,1464
2024-12-01 03:19:49.303520,Electronics,South,3687,67,5,2024-12,943
2024-12-01 03:19:49.303520,Electronics,East,4411,44,1,2024-12,1468
2024-12-01 03:19:49.303520,Electronics,West,4390,59,3,2024-12,1388
2024-12-01 03:19:49.303520,Clothing,North,847,20,0,2024-12,250
2024-12-01 03:19:49.303520,Clothing,South,4284,178,11,2024-12,751
2024-12-01 03:19:49.303520,Clothing,East,3236,80,2,2024-12,916
2024-12-01 03:19:49.303520,Clothing,West,3883,42,2,2024-12,1121
2024-12-01 03:19:49.303520,Home & Garden,North,2620,79,2,2024-12,792
2024-12-01 03:19:49.303520,Home & Garden,South,4278,50,2,2024-12,866
2024-12-01 03:19:49.303520,Home & Garden,East,4219,44,3,2024-12,1173
2024-12-01 03:19:49.303520,Home & Garden,West,3438,81,6,2024-12,940
2024-12-01 03:19:49.303520,Books,North,5314,85,4,2024-12,1206
2024-12-01 03:19:49.303520,Books,South,2713,87,6,2024-12,766
2024-12-01 03:19:49.303520,Books,East,2496,50,3,2024-12,417
2024-12-01 03:19:49.303520,Books,West,3392,34,2,2024-12,945
2024-12-01 03:19:49.303520,Sports,North,5567,163,7,2024-12,1509
2024-12-01 03:19:49.303520,Sports,South,3723,177,5,2024-12,715
2024-12-01 03:19:49.303520,Sports,East,4661,105,5,2024-12,1461
2024-12-01 03:19:49.303520,Sports,West,3744,51,1,2024-12,1216
2024-12-01 03:19:49.303520,Toys,North,2685,36,2,2024-12,515
2024-12-01 03:19:49.303520,Toys,South,4716,214,16,2024-12,779
2024-12-01 03:19:49.303520,Toys,East,4122,152,7,2024-12,1115
2024-12-01 03:19:49.303520,Toys,West,1826,41,1,2024-12,449
2024-12-02 03:19:49.303520,Electronics,North,4875,152,11,2024-12,1148
2024-12-02 03:19:49.303520,Electronics,South,5007,135,4,2024-12,1513
2024-12-02 03:19:49.303520,Electronics,East,3266,155,9,2024-12,1123
2024-12-02 03:19:49.303520,Electronics,West,4191,83,1,2024-12,1029
2024-12-02 03:19:49.303520,Clothing,North,4634,154,10,2024-12,700
2024-12-02 03:19:49.303520,Clothing,South,3026,40,1,2024-12,814
2024-12-02 03:19:49.303520,Clothing,East,2077,22,1,2024-12,583
2024-12-02 03:19:49.303520,Clothing,West,4737,182,11,2024-12,1495
2024-12-02 03:19:49.303520,Home & Garden,North,4949,83,5,2024-12,939
2024-12-02 03:19:49.303520,Home & Garden,South,3433,48,1,2024-12,874
2024-12-02 03:19:49.303520,Home & Garden,East,519,6,0,2024-12,124
2024-12-02 03:19:49.303520,Home & Garden,West,5618,69,4,2024-12,1589
2024-12-02 03:19:49.303520,Books,North,3322,100,3,2024-12,540
2024-12-02 03:19:49.303520,Books,South,2520,105,2,2024-12,823
2024-12-02 03:19:49.303520,Books,East,1646,16,0,2024-12,415
2024-12-02 03:19:49.303520,Books,West,4396,57,1,2024-12,1430
2024-12-02 03:19:49.303520,Sports,North,1780,22,1,2024-12,388
2024-12-02 03:19:49.303520,Sports,South,3302,46,1,2024-12,926
2024-12-02 03:19:49.303520,Sports,East,1408,19,0,2024-12,480
2024-12-02 03:19:49.303520,Sports,West,1950,27,1,2024-12,660
2024-12-02 03:19:49.303520,Toys,North,4120,49,3,2024-12,1395
2024-12-02 03:19:49.303520,Toys,South,1873,31,1,2024-12,297
2024-12-02 03:19:49.303520,Toys,East,1849,24,0,2024-12,426
2024-12-02 03:19:49.303520,Toys,West,3466,86,5,2024-12,562
2024-12-03 03:19:49.303520,Electronics,North,2524,27,0,2024-12,534
2024-12-03 03:19:49.303520,Electronics,South,5529,69,3,2024-12,1022
2024-12-03 03:19:49.303520,Electronics,East,4869,57,2,2024-12,1334
2024-12-03 03:19:49.303520,Electronics,West,2087,21,0,2024-12,638
2024-12-03 03:19:49.303520,Clothing,North,1299,30,0,2024-12,328
2024-12-03 03:19:49.303520,Clothing,South,4576,190,9,2024-12,1414
2024-12-03 03:19:49.303520,Clothing,East,953,31,2,2024-12,145
2024-12-03 03:19:49.303520,Clothing,West,2143,82,5,2024-12,673
2024-12-03 03:19:49.303520,Home & Garden,North,2550,30,1,2024-12,473
2024-12-03 03:19:49.303520,Home & Garden,South,5449,201,13,2024-12,1319
2024-12-03 03:19:49.303520,Home & Garden,East,2210,27,1,2024-12,527
2024-12-03 03:19:49.303520,Home & Garden,West,3137,78,2,2024-12,1018
2024-12-03 03:19:49.303520,Books,North,3306,45,3,2024-12,1134
2024-12-03 03:19:49.303520,Books,South,5512,108,6,2024-12,1108
2024-12-03 03:19:49.303520,Books,East,2462,41,2,2024-12,402
2024-12-03 03:19:49.303520,Books,West,2664,34,1,2024-12,746
2024-12-03 03:19:49.303520,Sports,North,4171,66,2,2024-12,1045
2024-12-03 03:19:49.303520,Sports,South,1700,42,1,2024-12,447
2024-12-03 03:19:49.303520,Sports,East,3335,107,8,2024-12,531
2024-12-03 03:19:49.303520,Sports,West,4816,120,7,2024-12,1469
2024-12-03 03:19:49.303520,Toys,North,3456,36,1,2024-12,679
2024-12-03 03:19:49.303520,Toys,South,2173,53,2,2024-12,471
2024-12-03 03:19:49.303520,Toys,East,5200,53,1,2024-12,1017
2024-12-03 03:19:49.303520,Toys,West,4985,50,2,2024-12,1690
2024-12-04 03:19:49.303520,Electronics,North,1013,18,0,2024-12,186
2024-12-04 03:19:49.303520,Electronics,South,3270,148,5,2024-12,969
2024-12-04 03:19:49.303520,Electronics,East,3980,147,7,2024-12,792
2024-12-04 03:19:49.303520,Electronics,West,5243,57,1,2024-12,1232
2024-12-04 03:19:49.303520,Clothing,North,2520,30,2,2024-12,880
2024-12-04 03:19:49.303520,Clothing,South,5280,182,11,2024-12,898
2024-12-04 03:19:49.303520,Clothing,East,3164,52,2,2024-12,1032
2024-12-04 03:19:49.303520,Clothing,West,3052,55,1,2024-12,1035
2024-12-04 03:19:49.303520,Home & Garden,North,4218,43,1,2024-12,1221
2024-12-04 03:19:49.303520,Home & Garden,South,5062,70,2,2024-12,769
2024-12-04 03:19:49.303520,Home & Garden,East,4364,49,3,2024-12,1370
2024-12-04 03:19:49.303520,Home & Garden,West,2775,36,1,2024-12,905
2024-12-04 03:19:49.303520,Books,North,3423,76,3,2024-12,1184
2024-12-04 03:19:49.303520,Books,South,3215,44,2,2024-12,1021
2024-12-04 03:19:49.303520,Books,East,3657,101,5,2024-12,874
2024-12-04 03:19:49.303520,Books,West,3386,102,6,2024-12,974
2024-12-04 03:19:49.303520,Sports,North,5996,260,6,2024-12,1481
2024-12-04 03:19:49.303520,Sports,South,4999,94,5,2024-12,1102
2024-12-04 03:19:49.303520,Sports,East,3740,55,3,2024-12,1029
2024-12-04 03:19:49.303520,Sports,West,3396,82,5,2024-12,1032
2024-12-04 03:19:49.303520,Toys,North,2860,57,3,2024-12,792
2024-12-04 03:19:49.303520,Toys,South,3957,59,2,2024-12,1247
2024-12-04 03:19:49.303520,Toys,East,2428,65,2,2024-12,449
2024-12-04 03:19:49.303520,Toys,West,1616,24,1,2024-12,363
2024-12-05 03:19:49.303520,Electronics,North,2011,22,1,2024-12,427
2024-12-05 03:19:49.303520,Electronics,South,2936,44,1,2024-12,554
2024-12-05 03:19:49.303520,Electronics,East,3316,114,4,2024-12,791
2024-12-05 03:19:49.303520,Electronics,West,1715,19,0,2024-12,582
2024-12-05 03:19:49.303520,Clothing,North,3125,35,2,2024-12,805
2024-12-05 03:19:49.303520,Clothing,South,3652,53,2,2024-12,756
2024-12-05 03:19:49.303520,Clothing,East,1578,68,1,2024-12,348
2024-12-05 03:19:49.303520,Clothing,West,4771,88,4,2024-12,1300
2024-12-05 03:19:49.303520,Home & Garden,North,4583,60,3,2024-12,1010
2024-12-05 03:19:49.303520,Home & Garden,South,2945,53,1,2024-12,758
2024-12-05 03:19:49.303520,Home & Garden,East,2812,108,3,2024-12,575
2024-12-05 03:19:49.303520,Home & Garden,West,4620,140,4,2024-12,1012
2024-12-05 03:19:49.303520,Books,North,4816,50,1,2024-12,1402
2024-12-05 03:19:49.303520,Books,South,1303,20,1,2024-12,347
2024-12-05 03:19:49.303520,Books,East,3124,60,3,2024-12,527
2024-12-05 03:19:49.303520,Books,West,4007,117,2,2024-12,1380
2024-12-05 03:19:49.303520,Sports,North,4731,70,5,2024-12,756
2024-12-05 03:19:49.303520,Sports,South,2949,65,2,2024-12,491
2024-12-05 03:19:49.303520,Sports,East,2274,56,1,2024-12,660
2024-12-05 03:19:49.303520,Sports,West,5811,103,5,2024-12,1694
2024-12-05 03:19:49.303520,Toys,North,3523,113,4,2024-12,541
2024-12-05 03:19:49.303520,Toys,South,1789,34,0,2024-12,498
2024-12-05 03:19:49.303520,Toys,East,4799,92,4,2024-12,751
2024-12-05 03:19:49.303520,Toys,West,4993,62,4,2024-12,1708
2024-12-06 03:19:49.303520,Electronics,North,5169,76,3,2024-12,1495
2024-12-06 03:19:49.303520,Electronics,South,2519,28,1,2024-12,471
2024-12-06 03:19:49.303520,Electronics,East,4556,130,5,2024-12,827
2024-12-06 03:19:49.303520,Electronics,West,2537,43,2,2024-12,669
2024-12-06 03:19:49.303520,Clothing,North,1641,21,0,2024-12,454
2024-12-06 03:19:49.303520,Clothing,South,3288,40,1,2024-12,1039
2024-12-06 03:19:49.303520,Clothing,East,3173,36,2,2024-12,1049
2024-12-06 03:19:49.303520,Clothing,West,3455,101,3,2024-12,789
2024-12-06 03:19:49.303520,Home & Garden,North,3222,97,3,2024-12,1027
2024-12-06 03:19:49.303520,Home & Garden,South,4727,80,6,2024-12,1221
2024-12-06 03:19:49.303520,Home & Garden,East,5460,248,18,2024-12,1332
2024-12-06 03:19:49.303520,Home & Garden,West,5626,92,4,2024-12,1630
2024-12-06 03:19:49.303520,Books,North,1820,26,0,2024-12,310
2024-12-06 03:19:49.303520,Books,South,3140,44,1,2024-12,637
2024-12-06 03:19:49.303520,Books,East,2849,47,2,2024-12,892
2024-12-06 03:19:49.303520,Books,West,5217,57,3,2024-12,1308
2024-12-06 03:19:49.303520,Sports,North,627,7,0,2024-12,207
2024-12-06 03:19:49.303520,Sports,South,4803,48,3,2024-12,805
2024-12-06 03:19:49.303520,Sports,East,2979,110,8,2024-12,633
2024-12-06 03:19:49.303520,Sports,West,3455,51,1,2024-12,763
2024-12-06 03:19:49.303520,Toys,North,3326,166,7,2024-12,780
2024-12-06 03:19:49.303520,Toys,South,3930,98,6,2024-12,1365
2024-12-06 03:19:49.303520,Toys,East,4087,88,5,2024-12,866
2024-12-06 03:19:49.303520,Toys,West,3499,40,2,2024-12,887
2024-12-07 03:19:49.303520,Electronics,North,2134,26,1,2024-12,548
2024-12-07 03:19:49.303520,Electronics,South,1102,15,0,2024-12,335
2024-12-07 03:19:49.303520,Electronics,East,4958,75,4,2024-12,1257
2024-12-07 03:19:49.303520,Electronics,West,2993,136,9,2024-12,811
2024-12-07 03:19:49.303520,Clothing,North,3561,43,2,2024-12,1070
2024-12-07 03:19:49.303520,Clothing,South,2745,38,2,2024-12,467
2024-12-07 03:19:49.303520,Clothing,East,4628,60,2,2024-12,1585
2024-12-07 03:19:49.303520,Clothing,West,2201,53,3,2024-12,702
2024-12-07 03:19:49.303520,Home & Garden,North,4336,80,1,2024-12,987
2024-12-07 03:19:49.303520,Home & Garden,South,4395,125,3,2024-12,1299
2024-12-07 03:19:49.303520,Home & Garden,East,1716,29,0,2024-12,519
2024-12-07 03:19:49.303520,Home & Garden,West,3250,162,11,2024-12,1040
2024-12-07 03:19:49.303520,Books,North,2209,28,1,2024-12,414
2024-12-07 03:19:49.303520,Books,South,2999,88,2,2024-12,871
2024-12-07 03:19:49.303520,Books,East,3489,105,7,2024-12,546
2024-12-07 03:19:49.303520,Books,West,5661,97,6,2024-12,980
2024-12-07 03:19:49.303520,Sports,North,2648,105,6,2024-12,808
2024-12-07 03:19:49.303520,Sports,South,4338,55,1,2024-12,1356
2024-12-07 03:19:49.303520,Sports,East,3745,41,1,2024-12,1005
2024-12-07 03:19:49.303520,Sports,West,2859,58,3,2024-12,761
2024-12-07 03:19:49.303520,Toys,North,2729,82,6,2024-12,818
2024-12-07 03:19:49.303520,Toys,South,3171,77,5,2024-12,1050
2024-12-07 03:19:49.303520,Toys,East,1970,30,2,2024-12,461
2024-12-07 03:19:49.303520,Toys,West,4848,52,1,2024-12,838
2024-12-08 03:19:49.303520,Electronics,North,3982,120,3,2024-12,1265
2024-12-08 03:19:49.303520,Electronics,South,3210,40,0,2024-12,700
2024-12-08 03:19:49.303520,Electronics,East,3054,32,0,2024-12,539
2024-12-08 03:19:49.303520,Electronics,West,4384,56,3,2024-12,1196
2024-12-08 03:19:49.303520,Clothing,North,1738,28,2,2024-12,461
2024-12-08 03:19:49.303520,Clothing,South,3212,43,2,2024-12,786
2024-12-08 03:19:49.303520,Clothing,East,2604,29,1,2024-12,838
2024-12-08 03:19:49.303520,Clothing,West,6005,69,3,2024-12,1227
2024-12-08 03:19:49.303520,Home & Garden,North,5032,59,1,2024-12,768
2024-12-08 03:19:49.303520,Home & Garden,South,2077,31,0,2024-12,445
2024-12-08 03:19:49.303520,Home & Garden,East,4706,123,9,2024-12,715
2024-12-08 03:19:49.303520,Home & Garden,West,3960,96,5,2024-12,1024
2024-12-08 03:19:49.303520,Books,North,6090,87,2,2024-12,1374
2024-12-08 03:19:49.303520,Books,South,2827,60,2,2024-12,884
2024-12-08 03:19:49.303520,Books,East,4693,55,1,2024-12,1452
2024-12-08 03:19:49.303520,Books,West,3790,51,4,2024-12,897
2024-12-08 03:19:49.303520,Sports,North,4828,109,2,2024-12,933
2024-12-08 03:19:49.303520,Sports,South,4202,135,7,2024-12,985
2024-12-08 03:19:49.303520,Sports,East,1552,18,0,2024-12,431
2024-12-08 03:19:49.303520,Sports,West,2782,47,2,2024-12,523
2024-12-08 03:19:49.303520,Toys,North,2492,77,4,2024-12,759
2024-12-08 03:19:49.303520,Toys,South,3246,49,1,2024-12,701
2024-12-08 03:19:49.303520,Toys,East,3186,46,1,2024-12,1071
2024-12-08 03:19:49.303520,Toys,West,3861,52,3,2024-12,974
2024-12-09 03:19:49.303520,Electronics,North,3011,83,2,2024-12,961
2024-12-09 03:19:49.303520,Electronics,South,4795,61,3,2024-12,1309
2024-12-09 03:19:49.303520,Electronics,East,4582,70,2,2024-12,1195
2024-12-09 03:19:49.303520,Electronics,West,4446,117,5,2024-12,1273
2024-12-09 03:19:49.303520,Clothing,North,1366,17,0,2024-12,426
2024-12-09 03:19:49.303520,Clothing,South,5291,60,1,2024-12,1475
2024-12-09 03:19:49.303520,Clothing,East,2171,24,1,2024-12,671
2024-12-09 03:19:49.303520,Clothing,West,4476,81,3,2024-12,841
2024-12-09 03:19:49.303520,Home & Garden,North,5798,61,1,2024-12,1191
2024-12-09 03:19:49.303520,Home & Garden,South,5303,88,6,2024-12,1039
2024-12-09 03:19:49.303520,Home & Garden,East,3125,44,2,2024-12,967
2024-12-09 03:19:49.303520,Home & Garden,West,3454,104,6,2024-12,577
2024-12-09 03:19:49.303520,Books,North,4917,234,12,2024-12,1520
2024-12-09 03:19:49.303520,Books,South,1350,38,3,2024-12,307
2024-12-09 03:19:49.303520,Books,East,3790,70,3,2024-12,628
2024-12-09 03:19:49.303520,Books,West,4780,74,3,2024-12,1122
2024-12-09 03:19:49.303520,Sports,North,2962,67,4,2024-12,622
2024-12-09 03:19:49.303520,Sports,South,2516,44,3,2024-12,675
2024-12-09 03:19:49.303520,Sports,East,2815,43,1,2024-12,688
2024-12-09 03:19:49.303520,Sports,West,4065,82,3,2024-12,851
2024-12-09 03:19:49.303520,Toys,North,2926,46,3,2024-12,943
2024-12-09 03:19:49.303520,Toys,South,3558,84,3,2024-12,823
2024-12-09 03:19:49.303520,Toys,East,4070,94,3,2024-12,993
2024-12-09 03:19:49.303520,Toys,West,3816,81,3,2024-12,1218
2024-12-10 03:19:49.303520,Electronics,North,4709,50,2,2024-12,790
2024-12-10 03:19:49.303520,Electronics,South,3745,69,2,2024-12,853
2024-12-10 03:19:49.303520,Electronics,East,3239,56,3,2024-12,746
2024-12-10 03:19:49.303520,Electronics,West,3597,67,4,2024-12,896
2024-12-10 03:19:49.303520,Clothing,North,2969,129,3,2024-12,508
2024-12-10 03:19:49.303520,Clothing,South,3116,35,1,2024-12,531
2024-12-10 03:19:49.303520,Clothing,East,5207,226,5,2024-12,1214
2024-12-10 03:19:49.303520,Clothing,West,5023,60,2,2024-12,786
2024-12-10 03:19:49.303520,Home & Garden,North,4251,75,5,2024-12,854
2024-12-10 03:19:49.303520,Home & Garden,South,5282,97,7,2024-12,1004
2024-12-10 03:19:49.303520,Home & Garden,East,3257,67,2,2024-12,807
2024-12-10 03:19:49.303520,Home & Garden,West,4075,113,4,2024-12,620
2024-12-10 03:19:49.303520,Books,North,5891,81,5,2024-12,1679
2024-12-10 03:19:49.303520,Books,South,1562,71,2,2024-12,501
2024-12-10 03:19:49.303520,Books,East,2528,38,2,2024-12,736
2024-12-10 03:19:49.303520,Books,West,3353,53,3,2024-12,1051
2024-12-10 03:19:49.303520,Sports,North,2835,65,5,2024-12,790
2024-12-10 03:19:49.303520,Sports,South,1515,50,1,2024-12,380
2024-12-10 03:19:49.303520,Sports,East,4626,121,3,2024-12,896
2024-12-10 03:19:49.303520,Sports,West,6422,237,5,2024-12,1322
2024-12-10 03:19:49.303520,Toys,North,2437,29,1,2024-12,520
2024-12-10 03:19:49.303520,Toys,South,3544,118,4,2024-12,558
2024-12-10 03:19:49.303520,Toys,East,4968,66,2,2024-12,1652
2024-12-10 03:19:49.303520,Toys,West,2216,71,5,2024-12,731
2024-12-11 03:19:49.303520,Electronics,North,2607,36,2,2024-12,447
2024-12-11 03:19:49.303520,Electronics,South,4592,62,2,2024-12,1200
2024-12-11 03:19:49.303520,Electronics,East,6046,143,6,2024-12,1472
2024-12-11 03:19:49.303520,Electronics,West,2729,32,1,2024-12,782
2024-12-11 03:19:49.303520,Clothing,North,5629,80,4,2024-12,1523
2024-12-11 03:19:49.303520,Clothing,South,5512,239,16,2024-12,963
2024-12-11 03:19:49.303520,Clothing,East,1600,25,1,2024-12,451
2024-12-11 03:19:49.303520,Clothing,West,2341,25,0,2024-12,636
